Year,Facility ID,Hospital Name,Hospital County,Hospital Region,IQI Code,IQI Value,Total Cases,Numerator,Observed Rate,Expected Rate,Risk Adjusted Rate,Lower 95CI RAR,Upper 95CI RAR,Compare to State,Compare to National
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI24,Incidental Appendectomy in the Elderly Rate,117,1,8.55,,,,,,
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI14,Hip Replacement Mortality Rate,146,0,0,0.62,0,0,4.05,NS,NS
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",260,10,38.46,49.5,54.29,26.04,99.85,NS,NS
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI31,Carotid Endarterectomy Mortality Rate,43,0,0,2.54,0,0,5.45,NS,NS
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI18,Gastrointestinal Hemorrhage Mortality Rate,145,0,0,15.78,0,0,6.57,Below,Below
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI13,Craniotomy Mortality Rate,30,1,33.33,42.98,39.66,1,220.96,NS,NS
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI21,"Cesarean Delivery Rate, Uncomplicated",1192,333,279.36,,,,,,
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI19,Hip Fracture Mortality Rate,114,2,17.54,20.82,24.18,2.93,87.35,NS,NS
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",995,157,157.79,,,,,,
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",197,21,106.6,,,,,,
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI25,Bilateral Cardiac Catheterization Rate,516,5,9.69,,,,,,
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",216,24,111.11,,,,,,
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,335,11,32.84,47.77,44.34,22.14,79.34,NS,NS
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI20,Pneumonia Mortality Rate,395,4,10.13,32.63,14.3,3.9,36.61,Below,Below
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI16,Heart Failure Mortality Rate,268,7,26.12,23.98,46,18.5,94.79,NS,NS
2013,116,ARNOT OGDEN MEDICAL CENTER,Chemung,Finger Lakes,IQI23,Laparoscopic Cholecystectomy Rate,88,73,829.55,,,,,,
2013,118,ST JOSEPHS HOSPITAL ELMIRA,Chemung,Finger Lakes,IQI20,Pneumonia Mortality Rate,222,7,31.53,27.25,53.31,21.43,109.84,NS,NS
2013,118,ST JOSEPHS HOSPITAL ELMIRA,Chemung,Finger Lakes,IQI16,Heart Failure Mortality Rate,54,3,55.56,22.43,104.6,21.57,305.68,NS,NS
2013,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",225,42,186.67,,,,,,
2013,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI20,Pneumonia Mortality Rate,144,4,27.78,26.19,48.87,13.31,125.12,NS,NS
2013,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI16,Heart Failure Mortality Rate,68,3,44.12,19.04,97.86,20.18,285.98,NS,NS
2013,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",251,68,270.92,,,,,,
2013,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI14,Hip Replacement Mortality Rate,30,1,33.33,0.67,33.76,0.85,188.08,Above,Above
2013,128,CHENANGO MEMORIAL HOSPITALITAL INC,Chenango,Central NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",32,1,31.25,,,,,,
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI25,Bilateral Cardiac Catheterization Rate,340,20,58.82,,,,,,
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI24,Incidental Appendectomy in the Elderly Rate,106,0,0,,,,,,
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",104,8,76.92,,,,,,
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI14,Hip Replacement Mortality Rate,82,0,0,0.72,0,0,3.47,NS,NS
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI19,Hip Fracture Mortality Rate,79,5,63.29,20.32,89.38,29.02,208.59,Above,Above
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI23,Laparoscopic Cholecystectomy Rate,62,57,919.35,,,,,,
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI21,"Cesarean Delivery Rate, Uncomplicated",657,227,345.51,,,,,,
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",553,131,236.89,,,,,,
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",117,8,68.38,,,,,,
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI31,Carotid Endarterectomy Mortality Rate,74,0,0,2.6,0,0,5.32,NS,NS
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI18,Gastrointestinal Hemorrhage Mortality Rate,182,8,43.96,16.17,76.81,33.16,151.35,Above,Above
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,229,7,30.57,36.11,54.6,21.95,112.5,NS,NS
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI16,Heart Failure Mortality Rate,298,12,40.27,28.15,60.4,31.21,105.51,NS,NS
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",222,7,31.53,37.34,59.01,23.72,121.58,NS,NS
2013,135,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI20,Pneumonia Mortality Rate,360,16,44.44,30.47,67.2,38.41,109.12,NS,NS
2013,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI24,Incidental Appendectomy in the Elderly Rate,70,1,14.29,,,,,,
2013,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",343,66,192.42,,,,,,
2013,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI20,Pneumonia Mortality Rate,198,10,50.51,26.27,88.56,42.47,162.87,NS,NS
2013,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI23,Laparoscopic Cholecystectomy Rate,61,55,901.64,,,,,,
2013,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI14,Hip Replacement Mortality Rate,36,0,0,0.56,0,0,4.47,NS,NS
2013,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI19,Hip Fracture Mortality Rate,63,1,15.87,22.72,20.05,0.51,111.69,NS,NS
2013,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",61,4,65.57,,,,,,
2013,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",39,7,179.49,94.39,132.87,53.42,273.76,NS,NS
2013,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",66,4,60.61,,,,,,
2013,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI18,Gastrointestinal Hemorrhage Mortality Rate,107,1,9.35,17.78,14.85,0.38,82.74,NS,NS
2013,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI21,"Cesarean Delivery Rate, Uncomplicated",404,123,304.46,,,,,,
2013,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI16,Heart Failure Mortality Rate,186,4,21.51,25.53,35.57,9.69,91.06,NS,NS
2013,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,39,7,179.49,94.13,123,49.45,253.44,NS,NS
2013,158,CORTLAND REG MED CTR,Cortland,Central NY,IQI16,Heart Failure Mortality Rate,168,2,11.9,26.17,19.21,2.33,69.38,NS,NS
2013,158,CORTLAND REG MED CTR,Cortland,Central NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",52,0,0,,,,,,
2013,158,CORTLAND REG MED CTR,Cortland,Central NY,IQI19,Hip Fracture Mortality Rate,36,0,0,23.1,0,0,4.56,Below,Below
2013,158,CORTLAND REG MED CTR,Cortland,Central NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,65,1,15.38,20.39,21.32,0.54,118.78,NS,NS
2013,158,CORTLAND REG MED CTR,Cortland,Central NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",336,56,166.67,,,,,,
2013,158,CORTLAND REG MED CTR,Cortland,Central NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",56,0,0,,,,,,
2013,158,CORTLAND REG MED CTR,Cortland,Central NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",388,108,278.35,,,,,,
2013,158,CORTLAND REG MED CTR,Cortland,Central NY,IQI20,Pneumonia Mortality Rate,278,13,46.76,29.22,73.72,39.25,126.07,NS,NS
2013,170,MARGARETVILLE  HOSP,Delaware,Captal/Adiron,IQI20,Pneumonia Mortality Rate,37,1,27.03,19.43,64.08,1.62,357.02,NS,NS
2013,174,DELAWARE VALLEY HOSPITAL  INC,Delaware,Captal/Adiron,IQI16,Heart Failure Mortality Rate,34,0,0,21.74,0,0,7.12,Below,Below
2013,174,DELAWARE VALLEY HOSPITAL  INC,Delaware,Captal/Adiron,IQI20,Pneumonia Mortality Rate,43,0,0,13.12,0,0,12.88,Below,Below
2013,180,ST FRANCIS HOSPITAL-DUTCHESS,Dutchess,Hudson Valley,IQI19,Hip Fracture Mortality Rate,57,2,35.09,15.05,66.92,8.1,241.73,NS,NS
2013,180,ST FRANCIS HOSPITAL-DUTCHESS,Dutchess,Hudson Valley,IQI24,Incidental Appendectomy in the Elderly Rate,70,0,0,,,,,,
2013,180,ST FRANCIS HOSPITAL-DUTCHESS,Dutchess,Hudson Valley,IQI23,Laparoscopic Cholecystectomy Rate,58,52,896.55,,,,,,
2013,180,ST FRANCIS HOSPITAL-DUTCHESS,Dutchess,Hudson Valley,IQI18,Gastrointestinal Hemorrhage Mortality Rate,67,4,59.7,14.15,119.2,32.48,305.2,Above,Above
2013,180,ST FRANCIS HOSPITAL-DUTCHESS,Dutchess,Hudson Valley,IQI16,Heart Failure Mortality Rate,64,8,125,48.8,108.17,46.7,213.13,Above,Above
2013,180,ST FRANCIS HOSPITAL-DUTCHESS,Dutchess,Hudson Valley,IQI20,Pneumonia Mortality Rate,108,6,55.56,47.52,53.86,19.77,117.24,NS,NS
2013,180,ST FRANCIS HOSPITAL-DUTCHESS,Dutchess,Hudson Valley,IQI14,Hip Replacement Mortality Rate,52,0,0,0.65,0,0,3.83,NS,NS
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI25,Bilateral Cardiac Catheterization Rate,621,5,8.05,,,,,,
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI20,Pneumonia Mortality Rate,565,23,40.71,38.45,48.78,30.92,73.2,NS,NS
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI14,Hip Replacement Mortality Rate,87,0,0,0.96,0,0,2.62,NS,NS
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI31,Carotid Endarterectomy Mortality Rate,100,0,0,3.83,0,0,3.62,Below,Below
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI19,Hip Fracture Mortality Rate,129,3,23.26,33.22,20.09,4.14,58.71,NS,NS
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,562,27,48.04,49.5,62.61,41.26,91.09,NS,NS
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",416,22,52.88,52.27,70.69,44.3,107.03,NS,NS
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",1619,353,218.04,,,,,,
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI18,Gastrointestinal Hemorrhage Mortality Rate,312,14,44.87,27.79,45.62,24.94,76.55,NS,NS
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",410,58,141.46,,,,,,
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI21,"Cesarean Delivery Rate, Uncomplicated",2029,705,347.46,,,,,,
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",465,64,137.63,,,,,,
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI23,Laparoscopic Cholecystectomy Rate,180,151,838.89,,,,,,
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI16,Heart Failure Mortality Rate,505,32,63.37,34.86,76.75,52.5,108.35,Above,Above
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI11,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate,34,0,0,12.11,0,0,12.48,Below,Below
2013,181,VASSAR BROTHERS MED CTR,Dutchess,Hudson Valley,IQI24,Incidental Appendectomy in the Elderly Rate,173,2,11.56,,,,,,
2013,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",125,24,192,,,,,,
2013,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI16,Heart Failure Mortality Rate,87,7,80.46,36.07,94.21,37.88,194.1,NS,NS
2013,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",691,160,231.55,,,,,,
2013,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI19,Hip Fracture Mortality Rate,53,0,0,46.76,0,0,2.25,Below,Below
2013,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",133,24,180.45,,,,,,
2013,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI14,Hip Replacement Mortality Rate,162,0,0,0.74,0,0,3.39,NS,NS
2013,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI21,"Cesarean Delivery Rate, Uncomplicated",816,261,319.85,,,,,,
2013,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI20,Pneumonia Mortality Rate,108,10,92.59,36.47,116.98,56.1,215.13,Above,Above
2013,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI18,Gastrointestinal Hemorrhage Mortality Rate,38,1,26.32,10.41,71.43,1.81,397.97,NS,NS
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,305,1,3.28,,,,,,
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,1314,96,73.06,47.17,99.91,80.93,122,Above,Above
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,351,10,28.49,25.78,31.23,14.97,57.43,NS,NS
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",756,51,67.46,46.31,101.79,75.79,133.83,Above,Above
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI31,Carotid Endarterectomy Mortality Rate,101,0,0,3.79,0,0,3.66,Below,Below
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI25,Bilateral Cardiac Catheterization Rate,2404,2,0.83,,,,,,
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI13,Craniotomy Mortality Rate,655,40,61.07,57.75,54.07,38.63,73.63,NS,NS
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI19,Hip Fracture Mortality Rate,120,4,33.33,29.72,32.19,8.77,82.41,NS,NS
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI23,Laparoscopic Cholecystectomy Rate,159,118,742.14,,,,,,
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI11D,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate - Unruptured Endovascular,77,1,12.99,20.5,6.49,0.16,36.17,NS,NS
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI14,Hip Replacement Mortality Rate,533,1,1.88,0.74,1.73,0.04,9.62,NS,NS
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI11,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate,94,4,42.55,45.28,38.71,10.55,99.11,NS,NS
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI16,Heart Failure Mortality Rate,813,31,38.13,32.07,50.22,34.12,71.28,NS,NS
2013,207,BUFFALO GENERAL HOSP,Erie,Western NY,IQI20,Pneumonia Mortality Rate,332,16,48.19,42.34,52.45,29.98,85.17,NS,NS
2013,208,WOMEN AND CHILDRENS HOSPITAL BUFFALO,Erie,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",472,48,101.69,,,,,,
2013,208,WOMEN AND CHILDRENS HOSPITAL BUFFALO,Erie,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",2390,810,338.91,,,,,,
2013,208,WOMEN AND CHILDRENS HOSPITAL BUFFALO,Erie,Western NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",565,57,100.88,,,,,,
2013,208,WOMEN AND CHILDRENS HOSPITAL BUFFALO,Erie,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",1918,386,201.25,,,,,,
2013,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI23,Laparoscopic Cholecystectomy Rate,38,31,815.79,,,,,,
2013,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,36,1,27.78,75.04,23.88,0.6,133.04,NS,NS
2013,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,172,10,58.14,30.57,53.73,25.77,98.82,NS,NS
2013,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI20,Pneumonia Mortality Rate,203,8,39.41,45.46,39.94,17.24,78.69,NS,NS
2013,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI14,Hip Replacement Mortality Rate,196,0,0,0.55,0,0,4.58,NS,NS
2013,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI16,Heart Failure Mortality Rate,291,12,41.24,27.16,64.11,33.13,111.98,NS,NS
2013,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI19,Hip Fracture Mortality Rate,104,0,0,29.19,0,0,3.61,Below,Below
2013,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI13,Craniotomy Mortality Rate,33,3,90.91,40.12,115.86,23.89,338.58,NS,NS
2013,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,61,1,16.39,,,,,,
2013,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI25,Bilateral Cardiac Catheterization Rate,107,1,9.35,,,,,,
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI31,Carotid Endarterectomy Mortality Rate,57,0,0,4.7,0,0,2.95,Below,Below
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI25,Bilateral Cardiac Catheterization Rate,1220,11,9.02,,,,,,
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI16,Heart Failure Mortality Rate,696,43,61.78,36.04,72.39,52.39,97.51,Above,Above
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI23,Laparoscopic Cholecystectomy Rate,210,181,861.9,,,,,,
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",344,36,104.65,,,,,,
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,803,54,67.25,59.94,72.37,54.37,94.43,NS,NS
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",1727,269,155.76,,,,,,
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,334,3,8.98,,,,,,
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,390,12,30.77,22.74,38.24,19.76,66.79,NS,NS
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI20,Pneumonia Mortality Rate,280,9,32.14,42.87,34.55,15.8,65.58,NS,NS
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI13,Craniotomy Mortality Rate,130,8,61.54,62.38,50.44,21.78,99.39,NS,NS
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI11,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate,58,3,51.72,43.05,49.49,10.21,144.62,NS,NS
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI19,Hip Fracture Mortality Rate,223,9,40.36,29.73,38.96,17.81,73.95,NS,NS
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI11D,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate - Unruptured Endovascular,53,0,0,23.02,0,0,1.63,Below,Below
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",394,42,106.6,,,,,,
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",2071,577,278.61,,,,,,
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI14,Hip Replacement Mortality Rate,71,0,0,1.28,0,0,1.96,NS,NS
2013,213,MERCY HOSPITAL OF BUFFALO,Erie,Western NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",595,44,73.95,67.38,76.68,55.72,102.94,NS,NS
2013,216,ROSWELL PARK CANCER INST,Erie,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,235,0,0,,,,,,
2013,216,ROSWELL PARK CANCER INST,Erie,Western NY,IQI08,Esophageal Resection Mortality Rate,31,0,0,35.54,0,0,3.14,Below,Below
2013,216,ROSWELL PARK CANCER INST,Erie,Western NY,IQI13,Craniotomy Mortality Rate,100,2,20,30.02,34.07,4.13,123.06,NS,NS
2013,216,ROSWELL PARK CANCER INST,Erie,Western NY,IQI20,Pneumonia Mortality Rate,95,10,105.26,43.65,111.11,53.28,204.33,Above,Above
2013,216,ROSWELL PARK CANCER INST,Erie,Western NY,IQI09,Pancreatic Resection Mortality Rate,41,0,0,27.08,0,0,3.34,Below,Below
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",2828,844,298.44,,,,,,
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",466,58,124.46,,,,,,
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI20,Pneumonia Mortality Rate,184,7,38.04,31.44,55.74,22.41,114.85,NS,NS
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI19,Hip Fracture Mortality Rate,52,3,57.69,26.79,61.79,12.74,180.58,NS,NS
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI13,Craniotomy Mortality Rate,49,0,0,41.04,0,0,4.57,Below,Below
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,149,6,40.27,21.38,53.22,19.53,115.84,NS,NS
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,127,0,0,,,,,,
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI23,Laparoscopic Cholecystectomy Rate,42,34,809.52,,,,,,
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",32,6,187.5,101.59,128.96,47.33,280.7,NS,NS
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI16,Heart Failure Mortality Rate,282,11,39.01,26.6,61.93,30.91,110.81,NS,NS
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",2362,436,184.59,,,,,,
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI31,Carotid Endarterectomy Mortality Rate,113,1,8.85,3.14,10.66,0.27,59.4,NS,NS
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,32,6,187.5,101.75,118.87,43.62,258.73,NS,NS
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI11D,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate - Unruptured Endovascular,82,2,24.39,16.38,15.26,1.85,55.14,NS,NS
2013,218,SISTERS OF CHARITY HOSP,Erie,Western NY,IQI14,Hip Replacement Mortality Rate,126,0,0,0.58,0,0,4.33,NS,NS
